dataset,origin,target_date,day_offset,X,method,scenario,true_count,wasserstein_hour,wasserstein_duration,wasserstein_energy,crps_total_energy,crps_mean_duration,profile_rmse_kw,profile_nrmse,status,n_pool_sessions,n_pool_occurrences,fit_seconds,sample_seconds
boulder,2021-03-26,2021-03-27,1,4.0,vae_percell,9,20,2.1413,0.3081,3.1312,12.089806826295963,0.15803941059029855,11.157149321203141,1.549819325073363,ok,63,4.0,0.272290068999979,0.006491227800000843
boulder,2021-03-26,2021-03-27,1,16.0,persistence,0,20,1.1658,0.9503,1.8231,9.34778000000001,0.2481345833333331,4.801735561058236,0.6670003557519427,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,1,20,2.0942,1.0705,1.6316,9.34778000000001,0.2481345833333331,5.458445194039451,0.7582226967689194,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,2,20,1.1525,0.5186,1.8031,9.34778000000001,0.2481345833333331,6.201919891826394,0.8614974151724397,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,3,20,1.9692,0.6713,2.813,9.34778000000001,0.2481345833333331,6.0841553511762925,0.845138956962952,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,4,20,2.765,1.1109,1.3426,9.34778000000001,0.2481345833333331,5.347577390404744,0.7428222517578474,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,5,20,1.89,0.7748,2.4224,9.34778000000001,0.2481345833333331,5.891526997221959,0.8183813025728516,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,6,20,1.4283,0.3937,2.0986,9.34778000000001,0.2481345833333331,4.514731666954437,0.6271331666834888,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,7,20,2.8283,0.6862,3.3955,9.34778000000001,0.2481345833333331,6.582924743785052,0.9144221063738092,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,8,20,1.2317,1.0347,1.7606,9.34778000000001,0.2481345833333331,6.556040101282934,0.9106876095684031,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
boulder,2021-03-26,2021-03-27,1,16.0,persistence,9,20,1.3892,0.5332,2.061,9.34778000000001,0.2481345833333331,6.685778052005222,0.9287092723996696,ok,225,16.0,0.0007957409999903575,0.0050192132000006495
